name,url
일반화학1,https://www.kmooc.kr/view/course/detail/11360
"AI 시대, 대체 불가능한 인재로 살아남기",https://www.kmooc.kr/view/course/detail/11346
파이썬으로 배우는 기계학습 입문 Plus+,https://www.kmooc.kr/view/course/detail/11342
웨어러블 컴퓨터 디자인,https://www.kmooc.kr/view/course/detail/11340
일반인을 위한 물리 코딩,https://www.kmooc.kr/view/course/detail/11339
이슬람 문명의 역사와 문화기행,https://www.kmooc.kr/view/course/detail/11336
자동차기능실습,https://www.kmooc.kr/view/course/detail/11335
디지털 스토리텔링과 게임,https://www.kmooc.kr/view/course/detail/11333
"직장 내 괴롭힘, 양성평등 외",https://www.kmooc.kr/view/course/detail/11331
임금과 근로시간,https://www.kmooc.kr/view/course/detail/11330
근로관계의 종료,https://www.kmooc.kr/view/course/detail/11329
 근로관계의 형성,https://www.kmooc.kr/view/course/detail/11328
"Poverty, Inequality & Development Cooperation",https://www.kmooc.kr/view/course/detail/11327
파이썬 GUI 프로그래밍 기초,https://www.kmooc.kr/view/course/detail/11326
"데이터 사이언스 심화교육과정 (전처리, 머신러닝, 딥러닝)",https://www.kmooc.kr/view/course/detail/11325
가상현실 심화교육과정 (디지털 트윈),https://www.kmooc.kr/view/course/detail/11324
IIoT구축 심화교육과정,https://www.kmooc.kr/view/course/detail/11323
"제조시스템 심화교육과정 (CNC-HMI, 머신세팅 및 측정)",https://www.kmooc.kr/view/course/detail/11322
아동상담: 놀이와 예술을 통한 어린이 마음치료 - 아동의 증상에 따른 놀이･예술 기반 상담의 실제,https://www.kmooc.kr/view/course/detail/11321
AI 기반 기초 이론,https://www.kmooc.kr/view/course/detail/11320
공정 자동화를 위한 디지털 트윈의 이해,https://www.kmooc.kr/view/course/detail/11319
IIoT 기반 데이터 수집 개발,https://www.kmooc.kr/view/course/detail/11318
스마트공장과 CAD/CAM/CNC,https://www.kmooc.kr/view/course/detail/11317
아동상담: 놀이와 예술을 통한 어린이 마음치료 - 놀이･예술 기반 아동상담의 특성과 과정,https://www.kmooc.kr/view/course/detail/11316
일본경제 고민없이 읽기,https://www.kmooc.kr/view/course/detail/11315
(MOOC) 위대한 수업3(GREAT MINDS) : 초근접 미래를 위한 안내서 ,https://www.kmooc.kr/view/course/detail/11314
(수어) 위대한 수업3(GREAT MINDS) : 초근접 미래를 위한 안내서 ,https://www.kmooc.kr/view/course/detail/11313
(더빙) 위대한 수업3(GREAT MINDS) : 초근접 미래를 위한 안내서 ,https://www.kmooc.kr/view/course/detail/11312
(방송) 위대한 수업3(GREAT MINDS) : 초근접 미래를 위한 안내서 ,https://www.kmooc.kr/view/course/detail/11311
정보의학개론,https://www.kmooc.kr/view/course/detail/11310
임상정보학,https://www.kmooc.kr/view/course/detail/11309
의료 인공지능 개론 ,https://www.kmooc.kr/view/course/detail/11308
보건의료데이터 활용 이해 ,https://www.kmooc.kr/view/course/detail/11307
소비자 건강정보 도구와 모바일헬스 ,https://www.kmooc.kr/view/course/detail/11306
데이터베이스 보안,https://www.kmooc.kr/view/course/detail/11305
우리 문화의 정체성과 문화산업,https://www.kmooc.kr/view/course/detail/11304
말보건관리·재활승마이론 기초과정,https://www.kmooc.kr/view/course/detail/11303
말조련 실무 기초과정,https://www.kmooc.kr/view/course/detail/11302
마학·마술학 기초과정,https://www.kmooc.kr/view/course/detail/11301
쉽게 따라하는 건강 퍼스널 트레이닝,https://www.kmooc.kr/view/course/detail/11296
디지털 헬스케어 시대의 건강을 위한 운동치료,https://www.kmooc.kr/view/course/detail/11295
웰에이징의 이해와 실제 ,https://www.kmooc.kr/view/course/detail/11294
공간디자인과 스페이스마케팅,https://www.kmooc.kr/view/course/detail/11293
(MOOC) 위대한 수업3(GREAT MINDS) : 과학의 풍경,https://www.kmooc.kr/view/course/detail/11291
(수어) 위대한 수업3(GREAT MINDS) : 과학의 풍경,https://www.kmooc.kr/view/course/detail/11290
(더빙) 위대한 수업3(GREAT MINDS) : 과학의 풍경,https://www.kmooc.kr/view/course/detail/11289
(방송) 위대한 수업3(GREAT MINDS) : 과학의 풍경,https://www.kmooc.kr/view/course/detail/11288
(MOOC) 위대한 수업3(GREAT MINDS) : 엘리트 신화의 종말,https://www.kmooc.kr/view/course/detail/11286
(수어) 위대한 수업3(GREAT MINDS) : 엘리트 신화의 종말,https://www.kmooc.kr/view/course/detail/11285
(더빙) 위대한 수업3(GREAT MINDS) : 엘리트 신화의 종말,https://www.kmooc.kr/view/course/detail/11284
(방송) 위대한 수업3(GREAT MINDS) : 엘리트 신화의 종말,https://www.kmooc.kr/view/course/detail/11283
한국 역사 속의 외교관,https://www.kmooc.kr/view/course/detail/11281
한국 고대 금석문과 목간,https://www.kmooc.kr/view/course/detail/11280
한국 전통시대의 문인과 작품세계,https://www.kmooc.kr/view/course/detail/11279
한국사의 여성,https://www.kmooc.kr/view/course/detail/11278
한중 인물 비교사,https://www.kmooc.kr/view/course/detail/11274
미래를 열어가는 로봇 신기술과 그 응용,https://www.kmooc.kr/view/course/detail/11270
모성간호학,https://www.kmooc.kr/view/course/detail/11269
시와 상상력: 동서양의 명시를 통해 본 인문학적 상상력,https://www.kmooc.kr/view/course/detail/11268
빅데이터와 고객관계관리,https://www.kmooc.kr/view/course/detail/11267
인간행동과 사회환경,https://www.kmooc.kr/view/course/detail/11266
융복합적 교양 코딩을 통한 디지털 휴머니티의 이해,https://www.kmooc.kr/view/course/detail/11263
회계정보의 이해,https://www.kmooc.kr/view/course/detail/11262
맹자와 현대사회,https://www.kmooc.kr/view/course/detail/11260
미래 비행체 개발,https://www.kmooc.kr/view/course/detail/11259
젠더의 관점으로 한국 근현대사 바라보기,https://www.kmooc.kr/view/course/detail/11258
시험국민의 탄생,https://www.kmooc.kr/view/course/detail/11257
구술사로 새롭게 쓰는 한국현대사,https://www.kmooc.kr/view/course/detail/11256
한국 근대 여성 지식인의 삶과 꿈,https://www.kmooc.kr/view/course/detail/11255
인물로 보는 라이벌 한국사,https://www.kmooc.kr/view/course/detail/11254
반역자들의 종교 – 심문 기록으로 보는 조선후기 종교사,https://www.kmooc.kr/view/course/detail/11253
 조선시대 신분제와 양반,https://www.kmooc.kr/view/course/detail/11252
"가족, 성, 사랑의 역사",https://www.kmooc.kr/view/course/detail/11251
신화와 설화로 보는 한국고대문화의 원형,https://www.kmooc.kr/view/course/detail/11250
안전한 유·무인항공기 비행,https://www.kmooc.kr/view/course/detail/11249
인공신경망을 이용한 안전한 비행,https://www.kmooc.kr/view/course/detail/11248
유인항공교통에서 무인항공교통으로,https://www.kmooc.kr/view/course/detail/11247
글로벌 한국사 입문: 왕과 왕비의 삶,https://www.kmooc.kr/view/course/detail/11246
"수면관련 영아급사 조사교육: 갑작스런 아기 사망 사례, 무엇을 어떻게 조사할까?",https://www.kmooc.kr/view/course/detail/11245
드론 3D 맵핑 모델링 촬영 실습,https://www.kmooc.kr/view/course/detail/11244
드론 군집 비행 쇼 프로그래밍 실습,https://www.kmooc.kr/view/course/detail/11243
드론 특수촬영 활용,https://www.kmooc.kr/view/course/detail/11242
드론 PCB 설계,https://www.kmooc.kr/view/course/detail/11241
4차산업혁명시대의 생애주기와 라이프 설계,https://www.kmooc.kr/view/course/detail/11240
(수어) 히든 히어로즈 : K-물류로 글로벌 거점을 선점하라!,https://www.kmooc.kr/view/course/detail/11239
(MOOC) 히든 히어로즈 : K-물류로 글로벌 거점을 선점하라!,https://www.kmooc.kr/view/course/detail/11238
"(수어) 히든 히어로즈 : K-종자, 65조 시장을 접수하다",https://www.kmooc.kr/view/course/detail/11237
(MOOC) 위대한 수업3(GREAT MINDS) : 자유무역과 세계화의 적들,https://www.kmooc.kr/view/course/detail/11233
(수어) 위대한 수업3(GREAT MINDS) : 자유무역과 세계화의 적들,https://www.kmooc.kr/view/course/detail/11232
(더빙) 위대한 수업3(GREAT MINDS) : 자유무역과 세계화의 적들,https://www.kmooc.kr/view/course/detail/11231
(방송) 위대한 수업3(GREAT MINDS) : 자유무역과 세계화의 적들,https://www.kmooc.kr/view/course/detail/11230
IT제품 속의 반도체 활용과 관련 기술,https://www.kmooc.kr/view/course/detail/11225
국내 조선족 사회의 형성과 발전,https://www.kmooc.kr/view/course/detail/11223
Korea and Korean Diaspora Through Food and Culture,https://www.kmooc.kr/view/course/detail/11222
북한의 정치와 사회,https://www.kmooc.kr/view/course/detail/11221
한국의 정치와 산업화,https://www.kmooc.kr/view/course/detail/11220
한국사회와 이민,https://www.kmooc.kr/view/course/detail/11219
한국의 시민권과 네이션,https://www.kmooc.kr/view/course/detail/11218
남북한 통일과 국제사회,https://www.kmooc.kr/view/course/detail/11217
"한국 속의 중국, 중국 속의 한국",https://www.kmooc.kr/view/course/detail/11216
근대 한국의 정치와 외교,https://www.kmooc.kr/view/course/detail/11215
한국의 공공외교와 세계,https://www.kmooc.kr/view/course/detail/11214
일본 음식문화의 이해,https://www.kmooc.kr/view/course/detail/11212
특별한 그녀들의 스토리,https://www.kmooc.kr/view/course/detail/11211
"마음건강 관리하기 ""마음도 몸처럼 보살펴 주세요""",https://www.kmooc.kr/view/course/detail/11210
